number,primary,scatter1,scatter2,scatter3,scatter4,scatter5
8,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
9,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
10,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
11,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
12,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
13,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
14,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
15,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
16,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
17,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
18,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
19,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
20,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
21,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
22,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
23,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
24,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
25,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
26,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
27,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
28,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
29,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
30,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
31,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
32,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
33,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
34,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
35,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
36,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
37,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
38,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
39,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
40,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
41,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
42,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
43,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
44,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
45,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
46,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
47,1.000000,1.000000,1.000000,1.000000,2.000000,1.000000
48,1.000000,1.000000,1.000000,1.000000,2.000000,1.000000
49,1.000000,1.000000,1.000000,1.000000,1.000000,2.000000
50,1.000000,1.000000,1.000000,1.000000,2.000000,3.000000
51,1.000000,1.000000,1.000000,1.000000,3.000000,1.000000
52,1.000000,1.000000,1.000000,1.000000,1.000000,2.000000
53,1.000000,1.000000,1.000000,1.000000,6.000000,3.000000
54,1.000000,1.000000,1.000000,1.000000,7.000000,3.000000
55,1.000000,1.000000,1.000000,1.000000,3.000000,5.000000
56,1.000000,1.000000,1.000000,5.000000,6.000000,6.000000
57,1.000000,1.000000,1.000000,7.000000,7.000000,2.000000
58,1.000000,1.000000,1.000000,12.000000,8.000000,5.000000
59,1.000000,1.000000,1.000000,10.000000,10.000000,6.000000
60,1.000000,1.000000,1.000000,9.000000,14.000000,2.000000
61,1.000000,1.000000,1.000000,15.000000,12.000000,4.000000
62,1.000000,1.000000,1.000000,17.000000,11.000000,3.000000
63,1.000000,1.000000,1.000000,22.000000,6.000000,1.000000
64,1.000000,1.000000,1.000000,24.000000,14.000000,3.000000
65,1.000000,1.000000,1.000000,29.000000,13.000000,3.000000
66,1.000000,1.000000,1.000000,37.000000,8.000000,3.000000
67,1.000000,1.000000,5.000000,29.000000,12.000000,2.000000
68,1.000000,1.000000,28.000000,43.000000,10.000000,4.000000
69,1.000000,1.000000,57.000000,40.000000,10.000000,3.000000
70,1.000000,1.000000,73.000000,41.000000,14.000000,1.000000
71,1.000000,1.000000,86.000000,52.000000,4.000000,1.000000
72,1.000000,1.000000,91.000000,39.000000,8.000000,2.000000
73,1.000000,1.000000,105.000000,59.000000,7.000000,2.000000
74,1.000000,1.000000,113.000000,41.000000,5.000000,1.000000
75,1.000000,1.000000,90.000000,55.000000,12.000000,1.000000
76,1.000000,1.000000,91.000000,40.000000,4.000000,1.000000
77,1.000000,1.000000,110.000000,33.000000,3.000000,1.000000
78,1.000000,1.000000,134.000000,43.000000,13.000000,2.000000
79,1.000000,1.000000,114.000000,42.000000,10.000000,1.000000
80,1.000000,1.000000,145.000000,51.000000,4.000000,1.000000
81,1.000000,1.000000,148.000000,44.000000,5.000000,1.000000
82,1.000000,1.000000,148.000000,37.000000,5.000000,1.000000
83,1.000000,1.000000,134.000000,41.000000,10.000000,1.000000
84,1.000000,1.000000,175.000000,35.000000,5.000000,1.000000
85,1.000000,1.000000,141.000000,34.000000,5.000000,1.000000
86,1.000000,1.000000,191.000000,43.000000,2.000000,1.000000
87,1.000000,1.000000,203.000000,31.000000,5.000000,1.000000
88,1.000000,1.000000,186.000000,32.000000,3.000000,2.000000
89,1.000000,1.000000,250.000000,32.000000,3.000000,1.000000
90,1.000000,17.000000,244.000000,27.000000,1.000000,1.000000
91,1.000000,1175.000000,247.000000,35.000000,1.000000,1.000000
92,1.000000,1068.000000,245.000000,23.000000,4.000000,1.000000
93,1.000000,1036.000000,206.000000,27.000000,1.000000,1.000000
94,1.000000,958.000000,190.000000,18.000000,3.000000,1.000000
95,1.000000,930.000000,169.000000,19.000000,1.000000,1.000000
96,1.000000,868.000000,164.000000,22.000000,1.000000,1.000000
97,1.000000,889.000000,170.000000,20.000000,3.000000,1.000000
98,1.000000,776.000000,149.000000,20.000000,1.000000,1.000000
99,1.000000,764.000000,172.000000,22.000000,3.000000,1.000000
100,1.000000,791.000000,146.000000,10.000000,2.000000,1.000000
101,1.000000,737.000000,124.000000,7.000000,1.000000,1.000000
102,1.000000,679.000000,131.000000,17.000000,1.000000,1.000000
103,1.000000,683.000000,134.000000,8.000000,1.000000,1.000000
104,1.000000,654.000000,106.000000,5.000000,1.000000,1.000000
105,1.000000,672.000000,117.000000,4.000000,2.000000,1.000000
106,1.000000,596.000000,114.000000,10.000000,1.000000,1.000000
107,1.000000,643.000000,89.000000,12.000000,1.000000,1.000000
108,1.000000,649.000000,94.000000,13.000000,1.000000,1.000000
109,1.000000,644.000000,107.000000,6.000000,1.000000,1.000000
110,1.000000,653.000000,116.000000,3.000000,1.000000,1.000000
111,1.000000,599.000000,80.000000,4.000000,1.000000,1.000000
112,1.000000,588.000000,102.000000,6.000000,1.000000,1.000000
113,1.000000,616.000000,88.000000,9.000000,1.000000,1.000000
114,1.000000,625.000000,91.000000,4.000000,1.000000,1.000000
115,1.000000,596.000000,74.000000,3.000000,2.000000,1.000000
116,1.000000,678.000000,96.000000,4.000000,1.000000,1.000000
117,1.000000,681.000000,101.000000,6.000000,1.000000,1.000000
118,1.000000,674.000000,75.000000,6.000000,1.000000,1.000000
119,1.000000,650.000000,78.000000,4.000000,1.000000,1.000000
120,1.000000,668.000000,84.000000,3.000000,1.000000,1.000000
121,1.000000,714.000000,72.000000,6.000000,1.000000,1.000000
122,1.000000,762.000000,74.000000,5.000000,1.000000,1.000000
123,1.000000,781.000000,80.000000,1.000000,1.000000,1.000000
124,1.000000,774.000000,73.000000,5.000000,1.000000,1.000000
125,1.000000,830.000000,67.000000,1.000000,1.000000,1.000000
126,1.000000,805.000000,58.000000,1.000000,1.000000,1.000000
127,1.000000,846.000000,68.000000,2.000000,1.000000,1.000000
128,1.000000,884.000000,60.000000,1.000000,1.000000,1.000000
129,1.000000,901.000000,57.000000,1.000000,1.000000,1.000000
130,1.000000,956.000000,54.000000,4.000000,1.000000,1.000000
131,1.000000,968.000000,50.000000,1.000000,1.000000,1.000000
132,1.000000,986.000000,43.000000,1.000000,1.000000,1.000000
133,1.000000,989.000000,41.000000,1.000000,1.000000,1.000000
134,1.000000,1016.000000,30.000000,1.000000,1.000000,1.000000
135,1.000000,1130.000000,27.000000,1.000000,1.000000,1.000000
136,1.000000,1112.000000,25.000000,1.000000,1.000000,1.000000
137,1.000000,1090.000000,30.000000,1.000000,1.000000,1.000000
138,1.000000,1143.000000,16.000000,1.000000,1.000000,1.000000
139,1.000000,1266.000000,6.000000,1.000000,1.000000,1.000000
140,212704.000000,1436.000000,7.000000,1.000000,1.000000,1.000000


